measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Alaska,Both,All Ages,Chronic respiratory diseases,Rate,2015,41.28126103720013,45.61351499683707,33.1920804572394
Deaths,Kansas,Both,All Ages,Respiratory infections and tuberculosis,Rate,2014,29.1025871813358,32.38094186173975,24.98097171234107
Deaths,West Virginia,Both,All Ages,Chronic respiratory diseases,Rate,2014,111.7573559325686,122.37309848272285,84.53247257010813
Deaths,California,Both,All Ages,Respiratory infections and tuberculosis,Rate,2014,19.735379740122887,21.73081538380091,17.033672292798524
Deaths,Nevada,Both,All Ages,Respiratory infections and tuberculosis,Rate,2015,21.758777147849806,23.660195927223484,19.761263355686175
Deaths,Illinois,Both,All Ages,Respiratory infections and tuberculosis,Rate,2015,25.840808837896837,28.596213108265104,22.225920268356422
Deaths,New Hampshire,Both,All Ages,Chronic respiratory diseases,Rate,2015,70.53381112170891,78.99693572186375,53.68728135588266
Deaths,New York,Both,All Ages,Respiratory infections and tuberculosis,Rate,2014,28.009894545054152,30.956498150231347,23.995461285556555
Deaths,Virginia,Both,All Ages,Chronic respiratory diseases,Rate,2014,55.4191638855253,60.631729301503476,44.66449725238539
Deaths,Iowa,Both,All Ages,Chronic respiratory diseases,Rate,2014,77.99724238699758,85.65406321338766,61.160586507234136
Deaths,North Carolina,Both,All Ages,Chronic respiratory diseases,Rate,2014,68.95399460133558,75.45972012095496,53.360963003305315
Deaths,Washington,Both,All Ages,Respiratory infections and tuberculosis,Rate,2014,15.294755425630163,16.818329610810967,13.344844831515953
Deaths,Nevada,Both,All Ages,Chronic respiratory diseases,Rate,2015,65.64710333267385,72.0305123311932,49.73518694044475
Deaths,Alabama,Both,All Ages,Respiratory infections and tuberculosis,Rate,2015,31.827733364866763,34.714340190460696,28.471623652702494
Deaths,West Virginia,Both,All Ages,Respiratory infections and tuberculosis,Rate,2014,32.98612522463641,36.29073200960122,28.96358869302313
Deaths,Alaska,Both,All Ages,Respiratory infections and tuberculosis,Rate,2015,11.43267044974976,12.601064444536648,10.130732104651395
Deaths,Iowa,Both,All Ages,Respiratory infections and tuberculosis,Rate,2015,27.14978043350829,30.154929259697564,23.29314081665271
Deaths,Utah,Both,All Ages,Chronic respiratory diseases,Rate,2015,42.71814396589675,46.50590611733177,36.457807048755306
Deaths,Arkansas,Both,All Ages,Chronic respiratory diseases,Rate,2014,88.39722651438314,96.90845862911739,67.37027041555487
Deaths,New York,Both,All Ages,Chronic respiratory diseases,Rate,2014,46.01992594171733,50.36138563744582,38.77738204494374
Deaths,North Dakota,Both,All Ages,Chronic respiratory diseases,Rate,2014,63.43964175897223,69.92825856644899,52.154383958403834
Deaths,Arkansas,Both,All Ages,Respiratory infections and tuberculosis,Rate,2014,32.829731702276185,35.846788681533354,29.064978568840598
Deaths,New Jersey,Both,All Ages,Chronic respiratory diseases,Rate,2015,51.38752635959028,57.09633399065975,42.19282106460185
Deaths,North Carolina,Both,All Ages,Respiratory infections and tuberculosis,Rate,2014,26.211818226050898,28.509993522009008,23.574183071408058
Deaths,New Hampshire,Both,All Ages,Respiratory infections and tuberculosis,Rate,2015,22.10139686930404,24.64548589752105,18.669168635581897
Deaths,Iowa,Both,All Ages,Chronic respiratory diseases,Rate,2015,79.19381019947028,87.19310007513931,61.70042889883419
Deaths,New Mexico,Both,All Ages,Respiratory infections and tuberculosis,Rate,2015,20.819297112183925,23.085393104406908,17.94502316272579
Deaths,Arkansas,Both,All Ages,Chronic respiratory diseases,Rate,2015,91.4550308100886,100.55664150146345,69.83797675412697
Deaths,Washington,Both,All Ages,Respiratory infections and tuberculosis,Rate,2015,15.874320717259938,17.445643283345067,13.887660514556792
Deaths,Kentucky,Both,All Ages,Respiratory infections and tuberculosis,Rate,2014,30.050154055573348,32.823092361061946,26.536021293396193
Deaths,Arizona,Both,All Ages,Respiratory infections and tuberculosis,Rate,2015,17.154442852143262,18.72968610352319,14.91505575229713
Deaths,Washington,Both,All Ages,Chronic respiratory diseases,Rate,2015,58.68577455868042,64.18551169448395,46.95623324699246
Deaths,Wisconsin,Both,All Ages,Respiratory infections and tuberculosis,Rate,2014,23.792462110294302,26.264713052898262,20.187609797180112
Deaths,New Jersey,Both,All Ages,Respiratory infections and tuberculosis,Rate,2015,21.593635189162836,23.882581338478378,18.482569157923127
Deaths,Vermont,Both,All Ages,Chronic respiratory diseases,Rate,2015,73.91047228376928,81.70653055938382,59.05925070309558
Deaths,Ohio,Both,All Ages,Respiratory infections and tuberculosis,Rate,2014,26.61989514601634,29.280141683888647,23.058923379637918
Deaths,Wyoming,Both,All Ages,Chronic respiratory diseases,Rate,2014,78.29544729672426,86.24492478909478,59.9712809132724
Deaths,Louisiana,Both,All Ages,Chronic respiratory diseases,Rate,2014,69.99997698420185,76.64220801578642,55.10966309653408
Deaths,Connecticut,Both,All Ages,Chronic respiratory diseases,Rate,2014,56.32041719719267,63.27513492438488,44.258946717745694
Deaths,California,Both,All Ages,Chronic respiratory diseases,Rate,2015,45.22679755978732,49.66678056825173,36.71523025635979
Deaths,Colorado,Both,All Ages,Chronic respiratory diseases,Rate,2014,60.647623570574076,66.74705499400346,47.81563580714608
Deaths,California,Both,All Ages,Chronic respiratory diseases,Rate,2014,44.08250812656334,48.51534468156974,35.59208518917773
Deaths,Kentucky,Both,All Ages,Chronic respiratory diseases,Rate,2015,96.07370792221847,105.87260407548465,71.19633570768833
Deaths,Arizona,Both,All Ages,Chronic respiratory diseases,Rate,2015,66.29421888646198,72.69020804690872,51.62945613026996
Deaths,Wisconsin,Both,All Ages,Chronic respiratory diseases,Rate,2015,64.90186542460792,71.43687383903834,52.95315875882908
Deaths,Wisconsin,Both,All Ages,Chronic respiratory diseases,Rate,2014,64.33191540506706,70.31221518217453,52.06295458949181
Deaths,North Dakota,Both,All Ages,Respiratory infections and tuberculosis,Rate,2014,26.59251758170116,29.76769191877227,21.85097719855911
Deaths,West Virginia,Both,All Ages,Respiratory infections and tuberculosis,Rate,2015,33.57727586275163,36.93132406605396,29.38044125948366
Deaths,Kansas,Both,All Ages,Respiratory infections and tuberculosis,Rate,2015,29.672419399950293,32.796071599986995,25.786679681242404
Deaths,Connecticut,Both,All Ages,Respiratory infections and tuberculosis,Rate,2014,24.7726317844751,27.88803788745678,20.507189204016914
Deaths,North Carolina,Both,All Ages,Chronic respiratory diseases,Rate,2015,70.43385309323628,77.41364516408353,54.42845262119708
Deaths,Ohio,Both,All Ages,Chronic respiratory diseases,Rate,2014,79.25618432509147,87.04875171857812,60.15057144009688
Deaths,Maine,Both,All Ages,Respiratory infections and tuberculosis,Rate,2014,26.958358677672138,30.02196840696115,23.071851514334938
Deaths,Arkansas,Both,All Ages,Respiratory infections and tuberculosis,Rate,2015,33.3820537772987,36.44256324394786,29.47795933190777
Deaths,Oregon,Both,All Ages,Chronic respiratory diseases,Rate,2014,72.03027673775465,78.9650749587011,56.606691021580815
Deaths,New Mexico,Both,All Ages,Chronic respiratory diseases,Rate,2015,67.77594833988613,74.25657199640251,55.363431444991846
Deaths,Maine,Both,All Ages,Chronic respiratory diseases,Rate,2014,90.31363606367788,100.49057561750566,68.44220742683673
Deaths,Louisiana,Both,All Ages,Respiratory infections and tuberculosis,Rate,2015,26.294648532164878,28.67670136711907,23.330193278920024
Deaths,Wyoming,Both,All Ages,Respiratory infections and tuberculosis,Rate,2015,24.596078654226897,27.350974281021728,21.151780729342732
Deaths,Virginia,Both,All Ages,Respiratory infections and tuberculosis,Rate,2015,23.07676349057313,25.37756172563726,20.165998972968552
Deaths,California,Both,All Ages,Respiratory infections and tuberculosis,Rate,2015,20.158100780886148,22.258181154961374,17.33667517726941
Deaths,Wyoming,Both,All Ages,Respiratory infections and tuberculosis,Rate,2014,24.788421700439258,27.525487939378518,21.49789474490431
Deaths,New York,Both,All Ages,Chronic respiratory diseases,Rate,2015,46.55758974799281,51.25677809258182,39.26860664694631
Deaths,Louisiana,Both,All Ages,Chronic respiratory diseases,Rate,2015,69.86598811848795,77.02665464488624,55.13077688596751
Deaths,North Dakota,Both,All Ages,Respiratory infections and tuberculosis,Rate,2015,26.4858600938389,29.787791382146814,21.762543173395116
Deaths,Massachusetts,Both,All Ages,Chronic respiratory diseases,Rate,2014,58.695858019982616,65.72396721046354,47.22013678333888
Deaths,Colorado,Both,All Ages,Chronic respiratory diseases,Rate,2015,61.69824802135137,68.31138239752312,48.39721283161684
Deaths,Colorado,Both,All Ages,Respiratory infections and tuberculosis,Rate,2014,16.551282924785905,18.187678209492294,14.387869250041794
Deaths,Pennsylvania,Both,All Ages,Respiratory infections and tuberculosis,Rate,2014,28.721261845121397,31.661652339976534,24.35153091493155
Deaths,Michigan,Both,All Ages,Respiratory infections and tuberculosis,Rate,2014,24.061138665838428,26.22179435992332,21.120688942443152
Deaths,Louisiana,Both,All Ages,Respiratory infections and tuberculosis,Rate,2014,26.673428815152953,29.083079828823607,23.654945706233015
Deaths,Oklahoma,Both,All Ages,Chronic respiratory diseases,Rate,2014,86.26353307023724,94.43109839912542,64.59459743522754
Deaths,Wyoming,Both,All Ages,Chronic respiratory diseases,Rate,2015,78.85499463322903,87.3327911283834,60.2079895186797
Deaths,Maryland,Both,All Ages,Chronic respiratory diseases,Rate,2015,47.642422162747714,52.50656055738683,39.78052207702083
Deaths,West Virginia,Both,All Ages,Chronic respiratory diseases,Rate,2015,113.40065491666473,124.73480648833426,85.96437053013561
Deaths,Oklahoma,Both,All Ages,Respiratory infections and tuberculosis,Rate,2014,25.412330165338183,27.566309373112112,22.31214155071768
Deaths,Indiana,Both,All Ages,Respiratory infections and tuberculosis,Rate,2015,23.590488578852227,25.9226118558353,20.365639901403668
Deaths,Ohio,Both,All Ages,Respiratory infections and tuberculosis,Rate,2015,27.48966515805289,30.209767836995493,23.968476079396297
Deaths,New York,Both,All Ages,Respiratory infections and tuberculosis,Rate,2015,28.383550853081488,31.399735524364495,24.19267356986073
Deaths,Maryland,Both,All Ages,Respiratory infections and tuberculosis,Rate,2014,22.739128067966394,24.8228153720867,19.804187910621742
Deaths,Maine,Both,All Ages,Respiratory infections and tuberculosis,Rate,2015,28.51776526678183,31.99220968277364,24.45813178581434
Deaths,Oklahoma,Both,All Ages,Chronic respiratory diseases,Rate,2015,86.7533986524397,95.15855198903357,64.93663943324503
Deaths,North Carolina,Both,All Ages,Respiratory infections and tuberculosis,Rate,2015,26.889360392751012,29.334158557776863,24.24249413422314
Deaths,Maryland,Both,All Ages,Chronic respiratory diseases,Rate,2014,46.68433753097997,51.047929954900475,39.04924144131486
Deaths,Wisconsin,Both,All Ages,Respiratory infections and tuberculosis,Rate,2015,23.764462318591306,26.342779136865175,20.296629198358836
Deaths,Oregon,Both,All Ages,Respiratory infections and tuberculosis,Rate,2014,16.981727499338938,18.684794245863664,14.787741425118965
Deaths,Delaware,Both,All Ages,Chronic respiratory diseases,Rate,2014,65.23082282257704,71.89494751122126,51.14650288237241
Deaths,Kansas,Both,All Ages,Chronic respiratory diseases,Rate,2015,78.49121824559026,87.08562789552903,58.860393932139154
Deaths,Pennsylvania,Both,All Ages,Chronic respiratory diseases,Rate,2014,72.04856564056482,78.94396700518621,58.25938032549803
Deaths,North Dakota,Both,All Ages,Chronic respiratory diseases,Rate,2015,63.368546082680254,70.06336678522239,52.55670014898663
Deaths,Michigan,Both,All Ages,Chronic respiratory diseases,Rate,2014,71.62625080756348,78.67671819996326,56.58268486884257
Deaths,Massachusetts,Both,All Ages,Respiratory infections and tuberculosis,Rate,2014,30.13151183295627,33.5767195256225,25.307473519524397
Deaths,Ohio,Both,All Ages,Chronic respiratory diseases,Rate,2015,82.00899187758351,90.28350298529699,62.59467232722114
Deaths,Rhode Island,Both,All Ages,Chronic respiratory diseases,Rate,2014,63.264945556237414,70.46488097016717,50.86997289517043
Deaths,Kentucky,Both,All Ages,Respiratory infections and tuberculosis,Rate,2015,30.776689951072008,33.83700134692251,27.10225981674377
Deaths,Minnesota,Both,All Ages,Chronic respiratory diseases,Rate,2014,60.282889172318015,66.58503108466249,48.06628797132362
Deaths,Oklahoma,Both,All Ages,Respiratory infections and tuberculosis,Rate,2015,25.174931170223633,27.349474452731695,22.034661090989477
Deaths,Maine,Both,All Ages,Chronic respiratory diseases,Rate,2015,95.56938413906967,106.57088469029881,71.92342710181357
Deaths,Maryland,Both,All Ages,Respiratory infections and tuberculosis,Rate,2015,23.359873487977424,25.499404842070515,20.22223353201546
Deaths,Arkansas,Both,All Ages,Chronic respiratory diseases,Rate,2016,91.78725489231987,101.73723580954169,69.92945196202186
Deaths,Wyoming,Both,All Ages,Respiratory infections and tuberculosis,Rate,2016,24.461339560947046,27.234048173346675,20.77442185676468
Deaths,Louisiana,Both,All Ages,Respiratory infections and tuberculosis,Rate,2016,26.228802123565956,28.729861116923253,23.257807242182793
Deaths,North Dakota,Both,All Ages,Respiratory infections and tuberculosis,Rate,2016,25.90041782494095,29.274216069692823,21.08640269002821
Deaths,Ohio,Both,All Ages,Chronic respiratory diseases,Rate,2016,83.72413403302771,92.54360072857598,64.57200721160437
Deaths,Maine,Both,All Ages,Chronic respiratory diseases,Rate,2016,97.29197867317622,109.64047224591759,73.40043972552193
Deaths,Maine,Both,All Ages,Respiratory infections and tuberculosis,Rate,2016,28.310300550809572,31.651617549323582,24.304753135825564
Deaths,Arkansas,Both,All Ages,Respiratory infections and tuberculosis,Rate,2016,33.19790218769389,36.37534233770372,29.19874007693908
Deaths,Oklahoma,Both,All Ages,Chronic respiratory diseases,Rate,2016,86.19823180471442,95.20437094495502,64.2488799724237
Deaths,Ohio,Both,All Ages,Respiratory infections and tuberculosis,Rate,2016,27.8061898156933,30.864956169869387,24.130631013549234
Deaths,California,Both,All Ages,Chronic respiratory diseases,Rate,2016,45.58396244737228,50.459159820310994,37.27973741232936
Deaths,California,Both,All Ages,Respiratory infections and tuberculosis,Rate,2016,20.214610865639962,22.32135067653935,17.336998559683416
Deaths,Maryland,Both,All Ages,Chronic respiratory diseases,Rate,2016,50.41931357616245,55.7051020129713,42.10083926884252
Deaths,Oklahoma,Both,All Ages,Respiratory infections and tuberculosis,Rate,2016,24.509901214236095,26.771350291701218,21.392055870207717
Deaths,Massachusetts,Both,All Ages,Chronic respiratory diseases,Rate,2016,60.03407434712855,67.70203440392075,47.89154356339377
Deaths,Maryland,Both,All Ages,Respiratory infections and tuberculosis,Rate,2016,24.461194883913322,26.73644339710897,21.21833597238457
Deaths,Oregon,Both,All Ages,Respiratory infections and tuberculosis,Rate,2016,17.102267663059955,18.916856883054738,14.767018945717782
Deaths,Colorado,Both,All Ages,Chronic respiratory diseases,Rate,2016,63.487713488628536,70.29620673897837,50.36495346504349
Deaths,Connecticut,Both,All Ages,Chronic respiratory diseases,Rate,2016,57.835342243048736,65.08789850007058,45.686144400132676
Deaths,Oregon,Both,All Ages,Chronic respiratory diseases,Rate,2016,72.90566321852553,80.37702611915681,57.838399307141806
Deaths,Colorado,Both,All Ages,Respiratory infections and tuberculosis,Rate,2016,16.87478702054855,18.69870606075215,14.605688577557684
Deaths,Pennsylvania,Both,All Ages,Chronic respiratory diseases,Rate,2016,74.18114664528261,82.35029366962642,59.56364853968551
Deaths,Massachusetts,Both,All Ages,Respiratory infections and tuberculosis,Rate,2016,30.233744353417077,33.84759470990795,25.08807966830381
